station_id,latitude,longitude
2617,47.3826,-122.7244
5630,44.719704,-93.751534
5941,49.500122,-123.996025
5776,45.354321,-122.597824
5929,38.566395,-77.696518
5812,43.082336,-89.519234
5556,47.5668,-122.6456
5632,39.9972,-75.299
5787,41.1334,-74.6626
5578,43.676792,-81.281181
5777,43.168724,-79.237251
5621,36.149757,-83.693199
5760,34.187988,-118.565308
5479,45.445072,-93.722633
5438,37.159378,-93.208801
5624,40.006592,-105.285019
5649,32.939,-117.1563
6029,33.135891,-87.555847
5592,42.5168,-71.1154
5628,41.9848,-72.3314
5808,48.814346,-124.119576
5555,32.394,-89.941
5744,31.9552,-110.2806
5607,42.9794,-81.312
5701,38.334755,-122.683281
5459,39.7705,-74.8968
2356,48.814323,-124.120033
5487,37.9948,-122.5958
5483,51.1518,-114.033
438,38.1087,-122.5609
5543,32.447311,-111.01329
5475,41.372982,-72.348686
5796,33.865959,-112.105881
5910,29.5957,-95.1077
5865,28.954594,-81.303902
5619,36.3583,-82.4592
6044,43.1303,-79.2312
5756,37.896812,-122.502922
5565,36.226967,-121.766937
5711,43.988873,-70.156784
2261,32.824062,-96.838043
5455,40.74,-74.38
5636,37.158115,-93.209961
5647,39.0955,-94.5973
5714,44.0388,-103.2949
5793,30.379183,-95.284492
5691,44.072834,-73.542809
5490,41.613663,-83.588043
5785,30.2739,-81.6476
5629,37.529488,-97.333633
5601,43.2861,-85.1424
5638,47.622,-122.11
5809,48.814205,-124.120522
5574,40.6633,-74.8892
5512,37.009544,-76.350983
5147,44.952682,-93.352905
5790,29.3871,-95.1203
5807,29.726,-95.4397
5594,43.831,-91.3118
5427,38.9009,-77.2565
5553,34.1448,-118.0513
5589,36.663815,-121.646278
5703,42.7039,-71.0846
5533,38.6992,-76.6359
5915,32.6318,-97.1414
5866,8.793509,-82.691322
6108,38.783154,-77.774193
5811,41.0426,-83.6356
5780,38.697144,-77.805603
5766,42.568127,-87.816292
5937,39.426109,-81.453522
5651,30.5402,-84.2662
5547,61.12532,-149.718597
5477,43.828537,-72.133423
5431,36.625526,-84.385849
6101,32.141853,-85.931183
5810,42.435886,-73.51992
6031,41.0841,-73.8397
5962,41.156,-73.8332
9670,40.611099,-74.402405
5914,35.3876,-120.8528
7573,34.18013,-118.177658
5892,42.3026,-73.292
5949,44.6733,-72.9399
5742,42.282509,-71.953743
5791,40.0022,-75.299
5983,35.77372,-81.168434
5576,33.13554,-87.556046
5804,43.6162,-72.1419
5687,51.845482,4.63052
5458,37.900867,-122.531868
5713,55.96,-114.85
6013,46.4994,-87.3601
5862,41.4334,-78.5431
5901,39.261787,-121.139923
5963,43.688377,-70.448547
5813,38.953194,-76.997795
5608,47.627518,-122.645996
5673,40.848,-75.8876
5500,32.8368,-84.9316
5717,42.9766,-85.328
5972,40.88102,-73.920654
5528,45.4951,-73.5635
5446,-37.729137,144.991791
5860,35.580704,-82.587692
5936,44.826771,-93.317421
5969,40.0098,-75.305
5759,43.4086,-72.0252
5557,30.018869,-98.777008
5603,42.0566,-72.1453
5721,47.5834,-122.2979
5815,42.4359,-73.5203
2830,14.6343,-90.515503
5694,46.631153,-93.063042
5856,48.550156,-117.899254
5747,43.843498,-103.563004
1502,49.817902,-97.153503
5474,44.1855,-72.4505
5525,47.7252,-122.3581
5640,37.522419,-122.307938
5674,32.529202,-84.997597
5716,43.8228,-70.2634
5432,40.8848,-72.6276
5650,47.579338,-122.702423
5794,35.4351,-96.0021
2186,45.493855,-69.61348
5781,40.0066,-105.2846
1501,49.8186,-97.1512
5575,51.171001,-115.573898
5697,33.5096,-82.1674
5762,37.1711,-121.7297
5522,38.688267,-120.82901
5743,41.0663,-81.7217
5656,43.817738,-115.860641
5696,0.0017,-0.0011
5517,30.801579,-96.758713
5466,38.5604,-76.0985
5658,44.0424,-103.2884
5635,32.2494,-110.7954
5676,49.0826,-123.9911
5666,44.2708,-72.5636
5506,47.481499,-121.738602
5445,45.2477,-84.1095
5539,30.294979,-89.378868
2645,39.6511,-104.9921
5558,51.191502,-115.560051
5600,46.5031,-92.0199
5548,30.079136,-97.274857
5537,41.3214,-72.9328
1799,39.8584,-105.449
3148,33.364498,-111.734299
5462,33.2346,-86.8703
5491,35.0608,-101.6893
1283,44.0516,-82.9832
5326,46.41539,-117.169479
5444,42.931152,-71.158768
2375,20.62,-105.2318
1785,45.6499,-76.4875
5423,45.5463,-70.8865
6975,46.029758,-118.41378
6869,47.306828,-122.175529
6989,37.3186,-122.0884
6260,45.0352,-123.0152
6171,45.057,-88.226
6748,48.4665,-122.9689
881,32.0024,-102.126
7135,39.123062,-90.331047
6901,38.5929,-90.3588
6998,39.992409,-88.710167
6494,32.7788,-117.103
6969,39.7302,-105.096
7020,37.52969,-97.333946
7144,37.7008,-113.0748
6990,26.1052,-80.2144
6939,35.504112,-81.258652
7175,32.8186,-117.0858
6715,50.574463,-113.879631
6843,36.0634,-79.1198
6833,49.1543,-122.8938
6852,34.188007,-118.565392
7142,37.465603,-122.348007
6201,34.078453,-81.134712
6853,34.187931,-118.565338
7110,44.6584,-123.098
6913,47.578957,-122.073097
6754,47.068874,-122.31646
6772,38.3116,-78.1262
7118,45.191982,-87.918015
7109,33.8888,-117.206
6840,34.136,-84.7928
6583,47.127487,-122.417679
6835,7e-04,-0.0036
6847,47.6846,-122.3444
7134,44.542942,-123.376839
7126,42.828678,-83.694336
7171,41.171539,-80.88726
6912,42.347,-88.274
7137,47.618504,-122.284035
7153,34.069977,-77.919373
6437,37.155495,-93.210861
6751,40.315262,-75.022667
6756,47.6304,-122.2082
6642,39.245975,-84.306335
7166,40.780621,-79.817497
6238,33.135357,-87.555817
6747,32.972595,-97.225433
6712,33.468132,-88.814743
6753,33.973,-84.3512
6778,35.022,-85.3922
7095,42.8022,-89.4951
6684,35.232628,-80.800003
6777,40.652142,-78.242531
6178,40.13562,-80.621017
7162,33.848694,-117.831123
6497,38.545254,-75.08799
6713,35.9354,-78.8882
6531,37.414307,-122.151695
6846,35.945984,-78.611191
6978,47.5364,-122.278
7128,38.756,-75.206
6658,30.30047,-95.804367
7133,32.84024,-96.805344
6392,39.7322,-104.9043
5814,35.438869,-82.500092
6173,40.093914,-80.663239
7018,40.3036,-74.2878
7041,43.711575,-72.267029
6224,45.389835,-123.799179
6556,43.2304,-77.7171
6788,42.8704,-85.6682
6776,45.4163,-72.6179
6759,40.25951,-76.83152
7014,44.960629,-93.446373
7127,41.795,-73.9256
6970,9.922,-84.2414
6696,40.955212,-72.286057
6213,39.0018,-77.206
7078,45.9655,-60.458401
7113,41.137299,-81.519501
6646,40.9656,-73.1438
6864,43.676777,-81.281281
6318,32.6889,-79.9589
7163,41.091,-73.6724
6711,39.439,-79.9914
6692,42.575161,-88.501755
6903,41.8622,-72.8366
7070,41.80772,-72.18663
4505,41.6614,-74.705
6796,35.99139,-96.056236
6780,44.487247,-73.185837
6785,30.7832,-85.4827
7170,44.319397,-71.920113
7130,33.824036,-78.76181
7069,36.1814,-85.5262
6324,43.037205,-77.467651
6938,44.3406,-73.4286
6968,42.476,-82.8864
7124,45.8582,-122.831398
6775,44.4034,-71.666
6219,41.958931,-73.383644
6571,12.1165,-61.679
7033,41.862148,-72.836578
6269,40.6288,-74.4221
6121,37.2274,-80.2767
2248,39.232841,-76.679726
6663,43.9872,-89.7876
6179,35.1031,-106.488884
6805,40.521,-74.5778
7042,35.602386,-84.084167
6620,38.193863,-79.16507
6654,38.809204,-77.323204
6641,27.462496,-82.523552
7036,45.416698,-72.618202
7043,37.687454,-77.421638
6844,48.790718,-123.660225
6670,47.407585,-70.618095
6758,36.827923,-119.819717
6893,49.517,7.5079
6125,41.0756,-73.8619
6607,33.505112,-117.743073
7132,46.877048,-100.813332
6818,45.4615,-122.7615
7071,43.8738,-71.7952
7164,35.6484,-84.1444
6848,40.48254,-74.619759
6752,35.764462,-79.081467
6176,45.705238,-122.671692
6814,36.9653,-122.0466
6560,31.3797,-90.289597
6722,43.015339,-85.643524
7085,41.353668,-95.965546
7072,37.700798,-113.074272
6760,32.196152,-95.24707
6690,45.815826,-108.489594
7048,37.80965,-81.147629
6961,31.0126,-96.3072
6832,35.6172,-88.0506
7045,34.160198,-97.181396
6886,-33.692024,150.52803
7038,41.42786,-84.397469
7015,32.112202,-84.067703
7060,29.7712,-95.5774
6258,37.4406,-122.1192
6443,47.317539,-122.178085
6657,38.540657,-78.011162
159,34.2073,-118.1509
6808,42.570793,-83.409401
7046,34.157497,-97.160118
7021,42.133469,-79.755844
7049,36.069595,-79.822243
6518,34.1803,-77.8677
7016,26.3544,-80.2268
6200,32.6412,-96.78
6963,38.367512,-85.802437
6985,39.0258,-77.3983
6816,42.263485,-85.334686
6994,40.8432,-73.7178
7082,41.561886,-81.435905
7054,35.199173,-79.480064
6665,47.275723,-122.311539
6699,47.667831,-122.381432
6971,30.145193,-95.545433
7073,37.042828,-122.022247
7000,36.138172,-80.978561
7044,30.042,-82.8296
6997,33.4474,-84.8362
7019,39.072285,-77.118042
6940,26.6372,-80.06
6204,38.83482,-79.377396
6661,29.698395,-82.360306
6656,32.677254,-97.187553
7047,30.237,-95.5458
6723,42.7938,-77.6144
6957,40.0824,-74.1237
6972,37.8097,-81.1476
6619,44.047867,-124.092926
6996,43.625618,-116.194801
6517,39.8582,-86.263496
6974,38.29731,-77.439125
6185,43.303452,-87.99865
6530,35.105492,-77.056953
6962,42.340195,-92.483383
2347,37.340839,-121.764778
6251,21.3133,-157.823
6945,35.852207,-95.89698
6933,43.0642,-89.0674
3236,13.254497,-59.566326
6849,34.92152,-89.944038
6574,45.328648,-92.667206
6600,33.468052,-88.81514
6907,41.675491,-71.67382
1608,46.3692,-82.6695
6422,38.917286,-90.229935
5609,47.9946,-122.7628
6755,33.7594,-93.4934
6789,47.377975,-122.103058
6883,37.2248,-119.2331
5610,47.9679,-122.76
6792,41.6272,-87.8274
6800,40.814,-74.237
6795,28.428541,-80.755875
6695,32.882565,-97.220444
1372,30.4854,-97.8606
6146,44.60281,-78.838722
6757,45.615288,-73.137794
6645,46.787842,-100.783745
2370,44.415478,-70.325882
6344,39.513084,-87.252815
6737,44.3557,-79.9886
6573,41.897789,-88.308662
617,38.7254,-120.805
6632,48.763454,-122.469742
6307,29.482224,-98.472572
6210,43.087959,-89.323975
6441,37.0411,-122.116096
6259,28.4475,-81.6084
6349,41.641579,-82.831436
6305,38.1142,-122.6
6301,38.1141,-122.6
6245,39.171642,-120.23671
1976,37.77393,-122.136276
6172,43.302052,-89.746239
7819,37.8938,-122.5303
7515,37.059,-121.9804
7323,37.864014,-122.277298
7204,31.391821,-92.153671
7338,37.711704,-122.470108
7399,59.3939,-151.3418
7561,39.799915,-105.18084
7640,32.840218,-117.22921
7560,33.026,-96.8816
7512,44.069138,-76.963722
7795,36.993,-122.0066
7317,33.944901,-118.012917
7294,47.899822,-122.583443
7604,47.3188,-122.3924
7344,40.88015,-79.905197
7707,41.779,-87.9924
7562,42.0444,-92.7836
7184,33.804852,-118.11747
7514,37.8056,-121.3316
7371,39.669926,-104.989616
7827,30.1575,-97.9715
7621,32.9214,-96.7766
7481,45.027,-123.0026
7293,38.084045,-122.806885
7477,37.169418,-93.209908
7578,53.5164,-113.4818
7797,39.624313,-119.699013
7668,45.5496,-122.8293
7771,34.3975,-118.5568
7685,44.6734,-63.5136
7503,37.320087,-122.002434
7288,39.9464,-75.1802
7682,40.5662,-79.7078
7384,34.93924,-92.228333
7366,59.6638,-151.5875
7372,49.3862,-123.3376
7226,30.457,-97.714
7351,29.668196,-95.487526
7650,41.8948,-87.9378
7670,47.504902,-94.062653
7265,37.8686,-122.1718
7491,36.0006,-84.0816
7287,47.1054,-122.7709
7322,33.1692,-117.2136
7417,44.939,-93.278
7736,49.7834,-97.1036
7263,28.1342,-82.3518
7869,39.5214,-106.0056
7613,30.1178,-97.8246
7792,30.117886,-95.697731
7786,30.336561,-97.787216
7823,43.2188,-71.0728
7733,49.7834,-97.1036
7201,38.917286,-76.463745
7843,30.406904,-97.753693
7886,33.337467,-79.295509
7527,30.464251,-87.203987
7606,40.061741,-83.064529
7565,39.8025,-82.7839
7752,41.162025,-81.396561
7254,28.338943,-80.719582
7312,41.123482,-83.299347
7633,53.6003,-113.3838
7737,49.7834,-97.1036
7619,44.864193,-92.763451
7476,45.1016,-61.9578
7876,45.704,-88.3876
7629,45.5937,-73.2324
7516,35.288807,-79.027878
7724,49.8819,-97.1036
7207,39.0498,-77.0208
7533,64.8629,-147.9139
7350,45.399197,-122.460533
7732,49.7834,-97.1036
7703,28.215178,-82.617271
7369,30.670712,-98.035728
7090,43.5976,-79.4972
7734,49.7834,-97.1036
7868,26.9252,-80.164
7787,40.5776,-75.2228
7758,40.5768,-75.2237
1143,42.495,-82.9007
7267,38.93441,-77.396141
7264,45.725559,-122.861397
7215,32.2108,-80.7459
7422,37.0197,-76.3849
7546,35.935333,-78.986954
7256,41.2263,-74.3699
7794,30.851068,-96.487587
7472,36.10799,-75.73027
7292,40.6736,-73.9676
2449,44.7774,-63.5812
7483,41.839867,-71.55127
7253,42.207706,-76.001617
7569,37.374058,-79.201469
7776,39.550346,-76.115845
7727,41.63163,-81.324905
7726,41.4443,-71.5317
7577,37.4486,-77.6702
7321,42.98613,-71.046532
7414,39.414082,-76.532753
7789,46.9726,-122.8806
7320,38.647175,-90.324997
7179,38.737484,-75.261208
7888,38.8733,-77.1872
7277,40.018753,-76.77726
7660,32.7226,-97.1329
7590,36.7528,-76.1934
7647,48.115715,-122.771423
7199,41.414551,-73.740356
7426,44.33934,-75.466454
7873,39.0074,-77.2032
7790,45.380291,-93.086884
7393,35.3732,-119.0187
7862,40.742695,-75.315346
7519,29.7223,-95.6017
7310,42.379,-83.0959
7851,47.506561,-94.06147
7314,44.959652,-93.458839
7327,45.9893,-94.3547
7297,37.2922,-121.9358
7781,35.394108,-83.564896
7874,29.0472,-95.4672
7842,48.464787,-123.397919
7710,41.0512,-73.7238
7211,37.999138,-122.635422
7023,40.2238,-105.1962
7262,39.6353,-84.3745
7741,44.886673,-85.493591
7339,43.6445,-79.4364
7285,28.081,-80.5638
7857,41.169769,-73.246666
7858,37.4056,-122.1824
7579,42.407814,-88.316788
7735,49.9874,-96.9656
7870,33.502,-86.7796
7315,30.153511,-81.563225
7738,49.7834,-97.1036
7576,37.946335,-122.326508
7813,42.003788,-71.950638
7172,34.0996,-117.6041
7861,40.2382,-79.9296
7816,38.855629,-94.62957
7705,34.125069,-118.206009
7683,40.3896,-79.6573
7513,38.590252,-90.695648
7831,40.5327,-75.1879
7846,43.540253,-79.590919
7362,44.581978,-119.560104
7319,45.0969,-93.975
7508,50.2308,-118.3536
7690,40.6827,-110.9704
7743,48.45956,-123.320915
7599,32.899,-96.765
7709,30.0993,-97.4568
7777,37.6278,-77.5644
7814,37.574024,-77.04847
7648,42.072231,-71.496384
3235,13.2591,-59.5621
7608,46.8056,-71.2262
7740,45.785095,-88.032288
7671,43.5266,-122.8176
7755,47.3151,-122.1768
7692,48.49651,-123.389137
1998,37.8624,-122.0838
7349,38.037,-120.406
7115,30.285467,-97.696205
7765,40.019,-105.0814
7389,34.1982,-118.4205
3720,45.956558,-66.641685
7742,39.097656,-94.356377
7376,30.3075,-97.7271
7694,40.4068,-111.6225
7714,33.821835,-84.259041
7425,39.087639,-77.054459
7575,41.885227,-88.315865
7337,42.4046,-123.3972
7654,20.927,-156.2317
7704,47.6777,-122.3977
7642,46.6512,-71.9276
7212,42.0436,-92.7828
7631,34.853542,-89.383446
7550,42.003441,-73.773773
7620,35.729301,-78.098801
7373,38.938545,-74.941978
7525,32.328587,-90.145264
7609,49.1362,-125.8936
7625,42.813,-71.522
7618,32.3289,-90.145
7524,38.194511,-78.519524
778,45.3151,-93.1924
7526,18.9707,-99.0469
7298,38.33482,-122.683006
1990,41.8564,-87.7176
7580,32.446,-82.9902
7475,45.9664,-60.4599
7205,41.754261,-86.153549
7574,44.885632,-94.365814
7553,47.466774,-94.946777
7268,44.647652,-123.120682
5909,34.188,-118.5655
7537,33.0191,-96.8808
7236,39.878723,-84.519882
7420,42.368523,-75.579468
7431,40.887699,-81.353218
7395,37.3989,-76.5658
7495,47.1684,-119.5985
7411,39.787884,-87.861809
7407,35.1778,-106.4972
7235,41.009,-73.6236
7396,39.683529,-105.089378
7309,41.498016,-81.557358
7290,43.1064,-73.7686
7295,41.024155,-85.332863
2337,40.4758,-89.0028
7357,30.310764,-97.794304
7347,35.588707,-77.32534
7311,47.5722,-122.391
7346,39.0895,-84.3842
7332,38.9261,-77.405
7313,42.438114,-88.136894
7296,41.0241,-85.3328
7280,43.7871,-89.6535
4353,51.903297,4.460752
7208,38.4956,-123.081
7216,47.63607,-122.117233
7177,31.041002,-97.359947
8310,38.634411,-122.845924
8038,37.049809,-122.057793
8547,47.306,-122.176
8220,37.985435,-87.61541
8406,48.502506,-123.367249
2546,37.8592,-122.0896
7928,38.6796,-120.9922
8294,37.256088,-122.049263
7898,37.896069,-122.185188
8348,37.434181,-122.266289
7989,38.621964,-122.831146
7947,45.450611,-122.603966
8346,33.53,-117.3382
8577,33.9686,-118.3734
8224,33.118938,-100.172546
7925,53.205887,-105.766251
8471,35.6478,-120.7008
8074,30.0304,-98.3826
7970,40.124435,-105.292229
8316,42.9258,-89.3839
8244,37.7528,-122.1242
8412,38.691166,-121.796356
7930,48.779015,-122.56176
8188,33.0357,-117.2611
8023,31.842329,-110.972519
8149,47.433,-109.4498
2322,41.862198,-71.464539
8101,34.770473,-89.443481
7922,40.808346,-89.383171
7946,30.257601,-97.762146
8293,40.1606,-75.4576
8378,36.432262,-94.261444
8312,36.062183,-86.780884
8323,38.7958,-77.0508
7967,33.9794,-84.3459
8181,40.8518,-75.8868
8291,42.8434,-73.871
8151,35.0307,-81.9629
8123,30.567917,-89.641319
8319,30.244184,-81.787811
8546,32.7157,-117.1611
8054,43.58749,-90.084846
7942,34.161545,-118.607124
7944,33.136345,-96.936729
8554,40.575512,-84.20562
8367,48.149067,-103.634407
7973,40.959232,-73.705994
8480,26.2772,-80.1342
8425,45.319958,-122.978615
8206,30.446934,-86.912445
7901,44.61187,-88.094986
7999,39.672466,-86.402222
8246,45.0754,-92.9007
8153,30.363119,-97.786888
8226,27.235851,-82.463737
8176,37.015003,-88.333511
8242,33.483982,-86.818832
8446,32.316574,-82.287514
8299,31.2822,-85.3764
8030,28.637651,-81.349823
8217,43.644279,-79.436417
8064,40.998089,-76.452148
8311,34.851749,-89.377617
8097,59.662365,-151.572845
8532,31.282782,-85.37709
8526,43.073128,-74.342308
8356,42.632996,-82.924393
8015,41.202831,-87.623779
8094,43.5944,-84.1054
7938,43.2612,-86.3076
7981,43.483208,-80.46875
8184,38.012211,-78.627937
8460,39.957855,-74.674774
8050,44.647709,-123.120773
8342,40.451836,-86.773117
8581,42.392982,-71.781937
8127,39.358765,-74.754929
7936,33.467602,-86.761848
8008,40.1014,-88.2087
8298,40.6348,-75.5073
8266,40.0704,-74.7018
7916,38.9443,-77.0187
8295,36.318172,-82.322197
8250,38.385002,-76.495384
8280,34.037689,-81.175476
8258,26.074131,-80.258812
8134,38.761646,-76.165154
8122,40.4845,-75.3208
8056,37.532459,-84.382317
8090,38.7332,-75.1833
8228,35.7656,-78.8388
8427,38.246807,-85.484085
8098,42.349861,-72.51796
8255,42.7634,-71.0712
7903,40.066,-77.394
7923,42.327667,-71.82431
8354,39.0767,-76.6755
8241,43.875263,-79.250488
7961,44.667862,-76.623207
8010,42.987942,-88.054016
8093,39.4974,-77.905
8167,44.4958,-76.5605
8126,44.499775,-123.432762
8528,42.1572,-71.465
8005,42.99559,-70.887657
8314,40.2332,-75.1128
8461,41.675678,-83.647797
7926,47.162,-119.6036
8031,44.4076,-73.3746
8513,41.4344,-73.4274
7909,42.837585,-83.727852
5465,41.7739,-88.0542
8165,40.805779,-74.326881
8558,30.511793,-84.431358
8373,44.0054,-123.0328
8531,29.722851,-95.585297
8109,39.992783,-75.007278
8341,42.1608,-71.258
8087,42.699547,-83.860863
8364,34.831799,-92.241653
8510,41.874,-88.0038
8021,47.5982,-52.6903
1131,30.2423,-97.7672
8358,39.4154,-76.4173
8254,38.197605,-78.385132
7986,9.5832,-83.795
8251,34.097839,-118.201103
8141,42.628399,-71.887077
8474,29.531822,-98.635765
8436,43.4892,-79.6942
8506,30.5284,-87.0414
8262,37.822205,-122.193497
8560,33.623,-111.9249
8522,32.859631,-96.789825
7984,34.853596,-89.383682
8514,39.812542,-76.896172
3896,44.0024,-123.0326
8505,34.5284,-77.5023
8118,29.042913,-95.420456
7729,40.8388,-77.9224
8277,33.527,-117.3288
8256,44.009533,-123.034775
8478,35.902672,-79.058029
8292,27.468262,-82.660843
8468,41.554905,-71.05014
8497,42.63435,-83.154716
8238,40.0298,-74.5869
8381,39.7682,-121.8456
8447,34.8567,-89.3808
8481,37.517094,-122.511597
8500,45.54517,-73.665085
8450,34.85355,-89.383423
8454,29.75585,-95.466881
8440,26.215738,-97.429802
8424,42.477119,-83.176689
8465,43.045681,-88.38311
8428,36.3396,-86.5578
8395,43.901104,-69.99073
8464,36.3389,-86.5644
7985,38.912895,-76.941887
8345,33.783932,-118.122856
8168,38.971581,-77.021988
7929,44.053318,-121.32061
7919,45.534512,-92.015648
8318,30.257263,-97.770401
7718,33.456,-111.943
3377,32.9468,-117.2337
8326,33.790089,-116.286293
8324,43.65321,-79.918907
8408,37.526962,-122.515549
8269,30.5322,-84.1808
8380,36.2888,-95.3118
8365,32.606926,-92.651482
8234,34.446461,-119.842972
7894,40.9757,-73.883675
1350,40.2493,-75.9727
8352,40.768,-111.7632
7940,45.705002,-122.632523
8361,40.0959,-74.6842
8362,40.0798,-74.7028
8322,37.9249,-122.720894
8320,35.702969,-78.694397
8317,32.0166,-81.2668
8174,46.442196,-80.980873
7884,40.742954,-75.31562
7875,34.151966,-116.454628
8119,44.9744,-93.3228
8099,27.3758,-97.8164
8138,42.7882,-72.265297
223,47.4386,-109.4443
8182,43.2783,-79.8344
7974,40.1671,-77.2328
7992,37.8112,-122.2072
8203,39.535,-104.9678
8230,34.142536,-118.116203
7965,40.837,-90.176
8157,37.1183,-121.6563
663,37.3312,-121.9244
8096,29.7784,-95.4694
7987,40.140171,-105.17054
8139,35.757,-81.9124
8037,26.146702,-80.28569
8073,34.4082,-103.3294
8100,33.1804,-100.7856
8146,37.2809,-121.9445
8009,43.042156,-88.317642
7964,36.458,-121.8046
8121,45.354214,-122.597725
7907,33.635239,-79.043327
8027,32.889919,-79.791458
8039,29.904602,-85.360191
7941,34.288822,-85.188889
8022,35.8524,-95.8964
7962,33.4868,-111.6698
7988,40.433605,-79.924484
2512,35.8388,-79.1313
7963,34.984093,-85.333672
7945,37.368183,-119.62719
7908,33.635231,-79.043327
1930,39.6415,-104.8202
9024,32.372,-106.735
8941,33.228893,-117.353951
8988,32.992737,-117.179619
9091,35.2638,-120.6524
8799,45.393864,-122.618637
8849,33.482399,-112.496941
9240,21.055506,-156.840393
9111,37.646225,-105.564911
8570,42.787884,-72.265221
9011,38.2236,-122.65
9287,46.019436,-116.07621
8968,38.556824,-121.774849
2253,48.708328,-122.49704
8737,37.144421,-113.620781
8595,39.079601,-75.481094
9085,38.6912,-121.7963
9071,41.854774,-88.029411
8922,37.382305,-122.236565
9286,33.119091,-100.172379
8986,40.0092,-111.6536
8966,27.841551,-97.22316
8814,42.34,-122.8428
9234,33.3896,-86.719
9061,37.7566,-122.4108
8998,38.860931,-104.919594
8947,49.848366,-119.612206
8948,47.106449,-122.844833
9027,45.052456,-88.144196
9222,45.4455,-122.8329
8933,47.721764,-122.03109
9004,29.974331,-96.401558
8754,38.570141,-121.369881
8717,40.189476,-105.143372
8628,42.517986,-70.859604
8763,45.0139,-69.2622
2095,36.965687,-121.832558
9135,35.9005,-78.6877
9086,33.174,-97.1262
8945,35.59557,-97.610802
9210,29.945887,-97.535881
9136,34.0624,-117.1676
9208,39.673,-105.365
8688,28.031118,-82.777672
9002,37.8516,-122.4702
9076,37.753105,-77.484436
8935,29.594929,-96.678902
9264,39.320225,-123.797173
8789,29.61405,-95.613815
8739,32.351929,-90.05954
9214,41.587,-90.4662
9040,33.748466,-93.490906
8766,32.343483,-94.619804
8714,42.121986,-76.254875
8867,32.897,-96.8672
8684,32.330215,-80.478531
8987,44.335083,-78.705666
8768,37.277462,-79.905815
8662,27.9687,-82.2619
9281,28.4898,-80.7994
8612,29.416193,-82.138954
9045,38.1646,-107.753
9205,40.0266,-75.2236
8656,44.011902,-79.366455
8449,29.9971,-90.1046
8940,36.698608,-76.242035
9130,27.468254,-82.660858
8794,29.4952,-95.0854
8677,36.054749,-86.830254
9003,44.592579,-92.298012
8783,31.6982,-98.8628
9220,33.5951,-83.9499
8809,33.0247,-79.795319
8664,41.089458,-89.163506
9090,35.493847,-82.137711
8680,36.142166,-79.839157
9079,6.82794,-73.085236
9006,45.806,-92.3862
9109,40.771,-73.4934
2850,37.4752,-77.6282
8556,44.396702,-78.040298
8770,39.298,-84.8721
8934,39.1666,-96.6067
8985,40.1466,-75.5382
8965,41.375004,-79.310684
8982,46.059578,-73.485863
9217,40.11,-75.196
9206,41.112167,-74.143311
9137,26.9266,-80.1698
8937,40.504791,-77.923409
8611,39.155,-77.2158
8924,27.2087,-80.8124
9285,41.9602,-87.7052
9266,41.3128,-81.3324
9211,48.4326,-123.3534
9056,26.235474,-81.813705
9099,44.11758,-78.055183
8596,27.966,-81.9146
8946,43.1512,-87.8984
8929,42.253811,-82.434631
8954,41.601238,-82.732941
8012,45.5948,-77.3294
8738,38.8966,-94.8278
9257,38.9366,-120.8062
9293,44.120266,-68.934525
8740,53.857193,-122.776413
9275,27.9346,-80.6398
8970,41.489,-72.9802
9060,46.63187,-71.351234
8679,25.9034,-81.6932
8711,38.857269,-75.245285
9236,43.12458,-89.731781
9268,30.371153,-97.746407
9290,40.5264,-75.7606
8964,33.484627,-112.504601
9139,42.997871,-89.610008
8624,38.1956,-79.1638
6942,38.5954,-90.5483
9251,39.055,-76.5074
8977,36.329,-78.5768
9106,33.418739,-111.720886
8683,35.548363,-121.089233
8852,32.723999,-80.048874
8721,36.54657,-87.319221
9075,43.447838,-80.459442
8957,30.638592,-97.705048
8751,43.731209,-70.241417
9140,35.184,-120.5368
9080,39.264988,-77.914253
8979,32.914108,-79.781944
9081,38.655365,-121.148872
8796,35.6839,139.76
9128,40.9432,-73.7776
8898,41.149593,-81.437836
9115,36.157494,-96.009041
9001,33.4174,-86.8544
2124,37.319019,-121.929131
9113,38.987362,-77.200241
8984,34.432,-117.7202
8883,52.3421,-114.0862
8958,30.37888,-83.082474
9041,45.5972,-98.3126
2612,34.398434,-119.725891
8887,45.4352,-73.8344
8881,42.765205,-87.844749
8726,42.4727,-71.1597
8920,44.009052,-123.032181
8601,50.635715,-126.865112
8669,49.729,-86.95
9025,25.1227,-80.4094
8961,30.295837,-97.72805
8997,45.3126,-85.2675
8785,32.067078,-96.744919
8999,42.3809,-83.9183
8812,46.018085,-74.208557
8639,45.702019,-121.88871
8892,42.6028,-70.9806
8925,40.495,-105.0796
8681,32.611,-116.2582
8928,40.796913,-77.863045
8630,52.073395,-106.720818
8917,40.87611,-77.547348
8801,37.8266,-122.2498
8631,53.4692,-113.4983
8719,38.915,-76.8444
8787,42.980591,-88.004433
8777,40.713463,-73.265579
8718,33.806,-116.523
8668,29.3564,-98.6326
8697,34.536659,-112.415451
8663,37.547222,-77.550339
6836,38.8916,-78.169
8636,40.5512,-111.8061
8635,36.956852,-122.033371
8637,43.39571,-79.972969
8627,36.5465,-87.3193
8584,41.32,-74.9432
8609,42.592693,-70.682693
10195,42.0874,-71.1728
10090,44.599773,-123.307693
9582,38.452015,-122.900543
10376,43.1768,-124.3778
